year,advertiser_id,advertiser_name
2003,402,FIRST SAVINGS MORTGAGE CORP
2003,1049,Southwest Business Corp
2003,388,FAMILY HOME MORTGAGE
2003,200,COASTAL MORTGAGE
2003,547,HCL FINANCE
2003,616,IMPAC MORTGAGE HOLDINGS INC
2003,128,BROADVIEW MORTGAGE CO
2003,359,ENTERPRISE MORTGAGE CO
2003,717,MILESTONE MORTGAGE INC
2003,530,Greenlight Financial Services
2003,760,Merit Financial
2003,635,Intercoastal Mortgage Co
2003,29,AMERICAN FINANCIAL NETWORK
2003,673,LOANCITY.COM
2003,197,CITYWIDE MORTGAGE CO
2003,207,CONCORD MORTGAGE CO
2003,187,CAMBRIDGE MORTGAGE CORP
2003,812,Nationstar Mortgage Llc
2003,97,Arlington Capital Mortgage Corp
2003,63,Allied Home Mortgage Capital Corp
2003,64,Allied Mortgage Capital Corp
2003,300,Comstock Mortgage Co
2003,1185,WALL STREET MORTGAGE BANKERS LTD
2003,1005,SYNERGY MORTGAGE
2003,887,PRINCIPAL RESIDENTIAL MORTGAGE INC
2003,505,GREENTREE MORTGAGE CORP
2003,1001,SUMMIT MORTGAGE CORP
2003,544,H&R Block Inc
2003,857,OPTION ONE MORTGAGE CORP
2003,785,Moneycorp
2003,721,MORTGAGE FINANCIAL INC
2003,1191,WORLD WIDE FINANCIAL SERVICES INC
2003,1079,TAM EQUITY CORP
2003,458,First Priority Financial
2003,796,NATION ONE MORTGAGE CO INC
2003,40,AMERISOUTH MORTGAGE CO
2003,548,HERITAGE PLAZA MORTGAGE INC
2003,890,PROSPERITY MORTGAGE CO
2003,24,ALLIANCE MORTGAGE BANKING CORP
2003,883,PLATINUM MORTGAGE
2003,1183,Vitek Mortgage Group
2003,508,Gamco Investors Inc
2003,551,HOME SAVINGS MORTGAGE
2003,32,AMERICAN HOME MORTGAGE CORP
2003,669,LEADER MORTGAGE INC
2003,31,AMERICAN HOME LOANS
2003,670,LEGACY MORTGAGE
2003,20,ADVANCED MORTGAGE GROUP
2003,718,MORTGAGE AMERICA INC
2003,27,AMERICAN EQUITY MORTGAGE INC
2003,34,AMERICAN MORTGAGE EXPRESS CORP
2003,600,Homestead Funding Corp
2003,3,1ST PRIORITY MORTGAGE
2003,598,Homebridge Financial Services Inc
2003,123,BNC Mortgage Inc
2003,199,CMG MORTGAGE INC
2003,231,Capital Funding Group
2003,546,HCI MORTGAGE
2003,714,MEMBERS MORTGAGE CO INC
2003,389,FIELDSTONE HOLDINGS CORP
2003,802,NEW FREEDOM MORTGAGE CORP
2003,1085,TRANSLAND FINANCIAL SERVICES INC
2003,549,HMS Capital
2003,357,EMPIRE MORTGAGE CO
2004,1202,Wells Fargo & Co
2004,643,JP Morgan Chase & Co
2004,1130,US Bancorp
2004,444,First Financial Bank
2004,455,First Of America Bank Corp
2004,141,Bank Of America Corp
2004,308,Cornerstone Mortgage Co
2004,404,FNB Corp
2004,445,First Horizon National Corp
2004,605,Honesdale National Bank
2004,884,PNC Financial Services Group Inc
2004,797,NATIONAL CITY BANK OF IN
2004,1084,TOWN SQUARE MORTGAGE LLC
2004,61,Alliance Bank NA
2004,130,Ballston Spa National Bank
2004,800,NBT Bancorp Inc
2004,1080,TCF Financial Corp
2004,262,Citigroup Inc
2004,686,Landmark Bank
2004,465,First Southern National Bank
2004,809,National Bank & Trust Co
2004,668,LCNB Corp
2004,267,Citizens First National Bank
2004,638,Intrust Bank Na
2004,264,Citizens Bank
2004,417,Farmers National Bank
2004,216,Cadence Bancorp Llc
2004,225,Canandaigua National Corp
2004,244,Central National Bank
2004,1224,Zions Bancorp
2004,777,Midland National Bank
2004,137,Bank First National
2004,272,City National Bank
2004,907,Peoples Bank
2004,738,Mars National Bank
2004,451,First National Bank TX
2004,148,Bank Of NY Mellon Corp
2004,1028,Simmons First National Corp
2004,914,Peoples Security Bank & Trust
2004,611,Huntington Bancshares Inc
2004,865,Old National Bancorp
2004,452,First National Community Bancorp
2004,1120,Trustmark Corp
2004,383,Evans Bancorp Inc
2004,1139,Union Center National Bank
2004,450,First National Bank Of Long Island
2004,957,Regions Financial Corp
2004,699,Lincoln Bancorp
2004,125,BOK Financial Corp
2004,232,Capital One Financial Corp
2004,386,Extraco Bank
2004,312,County National Bank
2004,70,Amarillo National Bank
2004,704,Lorain National Bank
2004,7,1st National Bank Of Scotia
2004,658,KeyCorp
2004,368,Eastern National
2004,1169,Valley National Bancorp
2004,1100,Thumb National Bank & Trust Co
2004,415,Far East National Bank
2004,45,Abn Amro Holding Nv
2004,443,First Fidelity Bank
2004,287,Commerce Bancshares Inc
2004,698,Liberty National Bank
2004,595,Home State Bank
2004,1155,Unity Bancorp Inc
2004,419,Fifth Third Bancorp
2004,901,Patriot National Bank
2004,176,Blue Ridge Bancshares Inc
2004,900,Patriot Bank Corp
2004,687,Landmark Community Bank
2004,735,Malvern Federal Bancorp Inc
2004,1218,Wintrust Financial Corp
2004,102,Associated Bancorp
2004,810,National Bank Of KS City
2004,781,Millennium Bank
2004,604,Hometown National Bank
2004,1105,Toronto-Dominion Bank
2004,398,FIRST NATIONAL BANK OF AZ
2004,253,Charles Schwab Corp
2004,1038,South Central Bank
2004,1200,Webster Bank
2004,560,HSBC Holdings Plc
2004,167,Bedford Federal Savings Bank
2004,938,Pulaski Bank
2004,1,1ST FINANCIAL
2004,648,Johnson Financial Group
2004,286,Comerica Inc
2004,569,Harris Bancorp Inc
2004,622,IRWIN MORTGAGE CORP
2004,1065,Sterling Bank
2004,1064,Sterling Bancorp
2004,143,Bank Of Commerce
2004,311,County Bank
2004,366,East West Bancorp
2004,838,Northern Trust Corp
2004,258,Chesapeake Bank
2004,337,Deutsche Bank Ag
2004,75,American Capital Corp
2004,88,Amsouth Bancorp
2004,464,First Southern Bank
2004,80,American Heritage Bank
2004,100,Arvest Bank Group Inc
2004,874,Orrstown Bank
2004,457,First Premier Bank
2004,289,Commercial Bank
2004,708,M&T Bank Corp
2004,1015,Sandy Spring Bancorp Inc
2004,138,Bank Independent
2004,379,Equitable Bank
2004,1030,Sky Bank
2004,1107,Town & Country Bank
2004,933,Provident Bank
2004,588,Hilltop Holdings Inc
2004,50,Adirondack Trust Co
2004,1204,Wesbanco Inc
2004,1116,Truist Financial Corp
2004,1113,Tri-County Bank
2004,133,Banco Bilbao Vizcaya Argentaria SA
2004,1033,Solvay Bank
2004,1046,Southside Bank
2004,1047,Southtrust Corp
2004,579,Heartland Bank
2004,145,Bank Of Marion
2004,228,Capital City Bank
2004,908,Peoples Bank & Trust Co
2004,1104,Tioga State Bank
2004,87,Ameriserv Financial Inc
2004,926,Popular Inc
2004,910,Peoples Community Bank
2004,146,Bank Of Montreal
2004,9,1st Source Bank
2004,448,First Midwest Bank
2004,8,1st Option
2004,500,GRANITE MORTGAGE INC
2004,963,Resource Bank
2004,206,COMMUNITY RESOURCE MORTGAGE INC
2004,941,Quad City Bank & Trust Co
2004,1167,Valley Bank
2004,428,First Bank & Trust
2004,728,MORTGAGE STORE
2004,1043,Southern Community Bank & Trust
2004,297,Community Savings Bank
2004,783,Monarch Bank
2004,649,Johnson Mortgage Co Llc
2004,150,Bank Of The James
2004,945,RBC Financial Group
2004,537,Guaranty Bank & Trust Co
2004,140,Bank OZK
2004,385,Exchange Bank
2004,69,Amalgamated Bank
2004,656,Kentucky Bank
2004,1048,Southwest Bank
2004,1197,Washington Trust Bank
2004,416,Farmers Bank
2004,677,Lake Area Bank
2004,745,Mechanics Bank
2004,185,Brotherhood Bank & Trust
2004,1111,Traditional Bank
2004,626,Independent Bank
2004,124,BNP Paribas
2004,1144,Union State Bank
2004,1042,Southeastern Bank Financial Corp
2004,292,Community Bank & Trust
2004,828,New Windsor State Bank
2004,156,BankPlus
2004,60,Allegheny Valley Bancorp Inc
2004,142,Bank Of Botetourt
2004,690,Layton State Bank
2004,434,First Commonwealth Financial Corp
2004,492,Fulton Financial Corp
2004,528,Great Western Bancorp Inc
2004,1146,United Bankshares Inc
2004,896,Palmetto Bank
2004,571,Harvard State Bank
2004,1153,United Southern Bank
2004,363,Eagle Bank
2004,976,Rockland Trust Co
2004,779,Midwest Bank Na
2004,769,Mid Penn Bancorp Inc
2004,387,F&M Bancorp
2004,466,First State Bank & Trust
2004,1209,Western Bank Corp Inc
2004,288,Commerce Bank
2004,1060,State Bank
2004,919,Pioneer Bank
2004,983,S&T Bancorp Inc
2004,248,Century Bank
2004,14,ABC Bank
2004,152,Bank Orion
2004,135,BancorpSouth Inc
2004,935,Provident Savings Bank
2004,786,Monroe Bank & Trust
2004,237,Carrollton Bancorp
2004,603,Hometown Bank
2004,898,Park Bank
2004,678,Lake City Bank
2004,1145,United Bank & Trust
2004,606,Horizon Bank
2004,1040,South Shore Bank
2004,238,Carter County Bank
2004,531,Greenpoint Financial Corp
2004,1135,Ulster Savings Bank
2004,829,New York Community Bancorp Inc
2004,968,Ridgewood Savings Bank
2004,1199,Waukesha State Bank
2004,646,Jefferson Bank
2004,763,Metairie Bank & Trust Co
2004,1058,Standard Bank & Trust Co
2004,1106,Torrington Savings Bank
2004,837,Northeast Bank
2004,641,Itasca Bank & Trust Co
2004,830,NewBridge Bancorp
2004,153,Bank of Glen Burnie
2004,932,Prosperity Bancshares Inc
2004,426,First American Bank Corp
2004,332,Delaware County Bank & Trust Cs
2004,265,Citizens Financial Group Inc
2004,1136,Umpqua Holdings Corp
2004,192,CENTRAL PACIFIC CO
2004,245,Central Pacific Bank
2004,429,First Bank Of Highland Park
2004,746,Mechanics Savings Bank
2004,355,EAST/WEST MORTGAGE CO
2004,1016,Scb Bancorp Inc
2004,846,Norway Savings Bank
2004,1095,Terre Haute Savings Bank
2004,1007,Saco & Biddeford Savings Institution
2004,523,Gorham Savings Bank
2004,160,Bath Savings Institution
2004,91,Androscoggin Bank
2004,221,Cambridge Savings Bank
2004,1029,Skagit State Bank
2004,270,City Bank
2004,52,Advantage Bank
2004,1143,Union Savings Bank
2004,832,Newtown Savings Bank
2004,977,Rockville Bank
2004,408,Fairfield County Bank
2004,256,Chelsea Groton Bank
2004,1099,Thomaston Savings Bank
2004,136,Bangor Savings Bank
2004,1206,West Suburban Bank
2004,461,First Service Bank
2004,468,Firstbank Holding Co Of CO
2004,969,River City Bank
2004,1054,Spirit Bank
2004,226,Capital Bank
2004,489,Fremont General Corp
2004,488,Fremont Bank
2004,433,First Citizens Bancorp Inc
2004,684,Lakeside Bancorp
2004,637,Intl Bank Of Commerce
2004,682,Lakeland Bancorp Inc
2004,960,Republic Bancorp Mtg Inc
2004,581,Heritage Community Bank
2004,186,Brunswick Bank & Trust
2004,859,Oak Bank
2004,737,Marine Bank
2004,1044,Southern Heritage Bank
2004,134,Banco Santander Central Hispano Sa
2004,930,Progressive Bank
2004,587,Hillcrest Bank
2004,67,Alpine Bank
2004,472,Florence Savings Bank
2004,1010,Salem Five Cents Savings Bank
2004,331,Dedham Institution For Savings
2004,961,Republic Bank & Trust Co
2004,171,Belmont Savings Bank
2004,872,OneUnited Bank
2004,842,Northwest Bank
2004,841,Northwest Bancshares Inc
2004,861,Ocean Bank
2004,490,Fremont Investment & Loan
2004,306,Cornerstone Bank NA
2004,513,Genesee Regional Bank
2004,1077,Synovus Financial Corp
2004,109,Atlantic Stewardship Bank
2004,835,North Shore Bank
2004,748,Melrose Cooperative Bank
2004,175,Beverly Cooperative Bank
2004,954,Reading Cooperative Bank
2004,470,Firstrust Bank
2004,459,First Republic Bank
2004,236,Carolina First Corp
2004,972,Riverside Bank
2004,1215,Wilson Bank & Trust
2004,915,Peoples United Financial Inc
2004,867,Omni Bank
2004,132,BancFirst Corp
2004,715,MERCANTILE BANK CORP
2004,68,Altoona First Savings Bank
2004,594,Home Savings & Loan Co
2004,562,Haddon Savings Bank
2004,268,Citizens Savings Bank
2004,89,Anchorbank
2004,158,Banner Bank
2004,71,Ambler Savings Bank
2004,839,Northfield Savings Bank
2004,517,Glen Rock Savings Bank
2004,1024,Sharon Savings Bank
2004,1149,United Savings Bank
2004,639,Investors Savings Bank
2004,527,Great Southern Bancorp Inc
2004,526,Great Midwest Bank
2004,701,Lisle Savings Bank
2004,807,NVE Bancorp
2004,179,Bogota Savings Bank
2004,196,CITIZENS FIRST MORTGAGE
2004,180,Boiling Springs Savings Bank Inc
2004,610,Huntingdon Valley Bank
2004,736,Manasquan Savings Bank
2004,734,Magyar Bancorp
2004,347,Doral Bank
2004,602,Homestreet Inc
2004,241,Centennial Bank
2004,367,Eastern Bank
2004,542,Gulf Coast Bank & Trust Co
2004,266,Citizens First Bank
2004,1178,Village Bank
2004,790,Mountain West Bank
2004,161,Bay Bank
2004,77,American Enterprise Bank
2004,625,Illinois State Bank
2004,733,Macatawa Bank Corp
2004,958,Reliance Bank
2004,959,Renasant Corp
2004,149,Bank Of Oak Ridge
2004,310,Country Bank
2004,1124,Two River Community Bank
2004,632,Integrity Bank
2004,432,First Choice Bank
2004,373,Embassy Bank For The Lehigh Valley
2004,1208,Western Alliance Bancorp
2004,973,Riverview Community Bank
2004,613,Hyde Park Savings Bank
2004,183,Bridgewater Savings Bank
2004,365,East Cambridge Savings Bank
2004,274,Clinton Savings Bank
2004,775,Middlesex Savings Bank
2004,630,Institution For Savings
2004,952,Randolph Savings Bank
2004,1052,Spencer Savings Bank
2004,1041,South Shore Savings Bank
2004,917,Piedmont Federal Savings Bank
2004,591,Home Federal Bank
2004,1141,Union Federal Savings & Loan Assn
2004,612,Huntington Federal
2004,193,CHEVIOT SAVINGS BANK
2004,234,Capitol Federal Financial Inc
2004,540,Guardian Savings
2004,1195,Washington Federal Inc
2004,590,Home Bank
2004,774,Middlesex Federal Savings
2004,696,Liberty Federal
2004,442,First Federal Savings & Loan
2004,767,Mid America Bancorp
2004,259,Chesapeake Bank Of MD
2004,651,Kearny Financial Corp
2004,1035,Somerset Savings Bank
2004,155,BankFinancial FSB
2004,283,Columbia Bank
2004,1097,Third Federal Bank
2004,1101,Tierone Bank
2004,1147,United Fidelity Bank
2004,1216,Windsor Federal Savings
2004,252,Charleroi Federal Savings Bank
2004,833,North American Savings Bank
2004,629,Indymac Federal Bank
2004,418,Federal Savings Bank
2004,439,First Federal Bank
2004,936,Prudential Financial Inc
2004,1098,Third Federal Savings & Loan
2004,978,Roma Bank
2004,573,Hatboro Federal Savings
2004,239,Carver Federal Savings Bank
2004,680,Lake Shore Savings Inc
2004,353,E-Trade Financial Corp
2004,159,Barclays Plc
2004,372,El Dorado Savings Bank
2004,349,Downey S&L Assn
2004,281,Colonial Savings FA
2004,634,Interamerican Bank
2004,1119,Trustco Bancorp
2004,1031,Slovenian Savings & Loan
2004,1138,UniBank
2004,19,ACTION MORTGAGE
2004,1193,WSFS Financial Corp
2004,706,Luther Burbank Savings
2004,1150,United Services Automobile Assn
2004,1066,Sterling Bank & Trust Fsb
2004,345,Dollar Bank
2004,157,BankUnited Inc
2004,827,New South Federal Savings Bank
2004,793,Mutual Of Omaha Insurance Co
2004,928,Presidential Bank
2004,471,Flagstar Bancorp Inc
2004,817,Netbank Inc
2004,711,MARKET STREET MORTGAGE CORP
2004,503,GREATER ATLANTIC MORTGAGE CORP
2004,1140,Union Federal Bank
2004,538,Guaranty Federal Savings
2004,460,First Savings Bank
2004,484,Franklin Savings Bank FSB
2004,953,Raymond James Financial Inc
2004,491,Frontier Bank
2004,521,Golden West Financial Corp
2004,597,HomeTrust Banking Partnership
2004,346,Domestic Bank
2004,772,MidFirst Bank
2004,1062,State Farm Mutual Auto Ins Co
2004,1063,Staten Island Savngs Bank
2004,585,Hickory Point Bank & Trust
2004,22,AIG American Intl Group Inc
2004,65,Allstate Corp
2004,139,Bank Mutual
2004,184,Brookline Bancorp Inc
2004,568,Harrington Bank
2004,989,SHELTER MORTGAGE CO
2004,940,PyraMax Bank
2004,112,BANK @LANTEC FIN FED CREDIT UNION
2004,66,Ally Financial Inc
2004,247,Centris Federal Credit Union
2004,222,Campus Federal Credit Union
2004,76,American Eagle Federal Credit Union
2004,427,First Atlantic Federal Credit Union
2004,866,Omaha Federal Credit Union
2004,506,GTE Financial
2004,905,Pentagon Federal Credit Union
2004,645,Jax Federal Credit Union
2004,213,CREDIT UNION MORTGAGE
2004,120,BFG Federal Credit Union
2004,1164,Utah First Federal Credit Union
2004,851,NuVision Federal Credit Union
2004,296,Community Resource Federal Credit Union
2004,55,Affinity Federal Credit Union
2004,1059,Star USA Federal Credit Union
2004,970,River City Federal Credit Union
2004,825,New Mexico Educators Federal Credit Union
2004,834,North Jersey Federal Credit Union
2004,1037,South Carolina Federal Credit Union
2004,276,Coastline Federal Credit Union
2004,689,Langley Federal Credit Union
2004,904,Pen Air Federal Credit Union
2004,1159,University Federal Credit Union
2004,778,Midwest America Federal Credit Union
2004,576,Hawaii State Federal Credit Union
2004,94,Arizona Federal Credit Union
2004,575,Hawaii Schools Federal Credit Union
2004,384,Evolve Federal Credit Union
2004,577,HawaiiUSA Federal Credit Union
2004,1076,Sunmark Federal Credit Union
2004,903,Pearl Harbor Federal Credit Union
2004,703,Logix Federal Credit Union
2004,261,Citadel Federal Credit Union
2004,1121,Tucson Federal Credit Union
2004,375,Empower Federal Credit Union
2004,657,Kern Schools Federal Credit Union
2004,1039,South Jersey Federal Credit Union
2004,750,Member One Federal Credit Union
2004,660,Kinecta Federal Credit Union
2004,1211,Western Sun Federal Credit Union
2004,494,GCS Federal Credit Union
2004,1071,Summit Federal Credit Union
2004,653,Kellogg Community Federal Credit Union
2004,1152,United Southeast Federal Credit Union
2004,173,Bethpage Federal Credit Union
2004,115,BEAVER VALLEY FEDERAL CREDIT UNION
2004,1006,Sac Federal Credit Union
2004,516,Glass City Federal Credit Union
2004,845,Northwest Federal Credit Union
2004,814,Navy Federal Credit Union
2004,894,Pacific Oaks Federal Credit Union
2004,572,Harvesters Federal Credit Union
2004,90,Andrews Federal Credit Union
2004,858,ORNL Federal Credit Union
2004,58,Alaska USA Federal Credit Union
2004,1073,Sun East Federal Credit Union
2004,330,Dearborn Federal Credit Union
2004,870,One NV Credit Union
2004,758,Merck Sharp & Dohme Federal Credit Union
2004,815,Neches Federal Credit Union
2004,751,Members 1st Federal Credit Union
2004,1221,Y-12 Federal Credit Union
2004,906,People First Federal Credit Union
2004,285,Columbus Metro Federal Credit Union
2004,6,1st Advantage Federal Credit Union
2004,609,Hughes Federal Credit Union
2004,955,Redstone Federal Credit Union
2004,348,Dort Federal Credit Union
2004,189,CBC Federal Credit Union
2004,1117,Truliant Federal Credit Union
2004,1214,White Sands Federal Credit Union
2004,1087,Teachers Federal Credit Union
2004,511,Genco Federal Credit Union
2004,421,Finance Center Federal Credit Union
2004,229,Capital Communications Federal Credit Union
2004,341,Direct Federal Credit Union
2004,816,Neighbors Federal Credit Union
2004,665,L&N Federal Credit Union
2004,974,Robins Federal Credit Union
2004,743,McCoy Federal Credit Union
2004,534,Grow Financial Federal Credit Union
2004,583,Heritage Trust Federal Credit Union
2004,984,SAFE Federal Credit Union
2004,741,Max Federal Credit Union
2004,1160,University Of HI Federal Credit Union
2004,1163,Utah Community Credit Union
2004,1125,Tyndall Federal Credit Union
2004,96,Arkansas Federal Credit Union
2004,1020,Security Service Federal Credit Union
2004,1025,Shreveport Federal Credit Union
2004,1014,Sandia Area Federal Credit Union
2004,414,Family Trust Federal Credit Union
2004,358,ENT Federal Credit Union
2004,662,Kirtland Federal Credit Union
2004,255,Chartway Federal Credit Union
2004,15,ABNB Federal Credit Union
2004,1166,VISTA FEDERAL CREDIT UNION
2004,1180,Virginia Beach Schools Federal Credit Union
2004,339,Diamond Valley Federal Credit Union
2004,782,Mission Federal Credit Union
2004,570,Hartford Federal Credit Union
2004,666,LA Capitol Federal Credit Union
